:START_ID(Question),:END_ID(Disease),:TYPE
Q15010,D07589,QUESTION_HAS_DISEASE
Q15010,D11559,QUESTION_HAS_DISEASE
Q15010,D11560,QUESTION_HAS_DISEASE
Q15011,D16505,QUESTION_HAS_DISEASE
Q15011,D11969,QUESTION_HAS_DISEASE
Q15011,D02701,QUESTION_HAS_DISEASE
Q15011,D02705,QUESTION_HAS_DISEASE
Q15011,D03062,QUESTION_HAS_DISEASE
Q15011,D15791,QUESTION_HAS_DISEASE
Q15011,D00428,QUESTION_HAS_DISEASE
Q15011,D16664,QUESTION_HAS_DISEASE
Q15011,D15817,QUESTION_HAS_DISEASE
Q15011,D16504,QUESTION_HAS_DISEASE
Q15011,D00175,QUESTION_HAS_DISEASE
Q15012,D16504,QUESTION_HAS_DISEASE
Q15012,D16664,QUESTION_HAS_DISEASE
Q15012,D02705,QUESTION_HAS_DISEASE
Q15013,D16666,QUESTION_HAS_DISEASE
Q15013,D00055,QUESTION_HAS_DISEASE
Q15013,D02701,QUESTION_HAS_DISEASE
Q15013,D02764,QUESTION_HAS_DISEASE
Q15013,D16664,QUESTION_HAS_DISEASE
Q15013,D00006,QUESTION_HAS_DISEASE
Q15014,D16504,QUESTION_HAS_DISEASE
Q15014,D16664,QUESTION_HAS_DISEASE
Q15014,D02022,QUESTION_HAS_DISEASE
Q15015,D16665,QUESTION_HAS_DISEASE
Q15016,D14118,QUESTION_HAS_DISEASE
Q15016,D11870,QUESTION_HAS_DISEASE
Q15016,D08089,QUESTION_HAS_DISEASE
Q15016,D07272,QUESTION_HAS_DISEASE
Q15016,D16454,QUESTION_HAS_DISEASE
Q15016,D00757,QUESTION_HAS_DISEASE
Q15016,D14214,QUESTION_HAS_DISEASE
Q15016,D00200,QUESTION_HAS_DISEASE
Q15016,D15936,QUESTION_HAS_DISEASE
Q15016,D07897,QUESTION_HAS_DISEASE
Q15016,D11458,QUESTION_HAS_DISEASE
Q15016,D06786,QUESTION_HAS_DISEASE
Q15016,D06496,QUESTION_HAS_DISEASE
Q15016,D08336,QUESTION_HAS_DISEASE
Q15017,D14118,QUESTION_HAS_DISEASE
Q15018,D14118,QUESTION_HAS_DISEASE
Q15019,D14118,QUESTION_HAS_DISEASE
Q15020,D14118,QUESTION_HAS_DISEASE
Q15021,D16273,QUESTION_HAS_DISEASE
Q15021,D01342,QUESTION_HAS_DISEASE
Q15021,D03326,QUESTION_HAS_DISEASE
Q15021,D14214,QUESTION_HAS_DISEASE
Q15021,D04056,QUESTION_HAS_DISEASE
Q15021,D07279,QUESTION_HAS_DISEASE
Q15021,D03325,QUESTION_HAS_DISEASE
Q15021,D00175,QUESTION_HAS_DISEASE
Q15021,D10597,QUESTION_HAS_DISEASE
Q15021,D02396,QUESTION_HAS_DISEASE
Q15021,D12555,QUESTION_HAS_DISEASE
Q15021,D02393,QUESTION_HAS_DISEASE
Q15022,D04056,QUESTION_HAS_DISEASE
Q15023,D04056,QUESTION_HAS_DISEASE
Q15023,D16273,QUESTION_HAS_DISEASE
Q15025,D03324,QUESTION_HAS_DISEASE
Q15026,D06526,QUESTION_HAS_DISEASE
Q15026,D14165,QUESTION_HAS_DISEASE
Q15026,D08725,QUESTION_HAS_DISEASE
Q15026,D16705,QUESTION_HAS_DISEASE
Q15026,D09978,QUESTION_HAS_DISEASE
Q15026,D06203,QUESTION_HAS_DISEASE
Q15026,D12258,QUESTION_HAS_DISEASE
Q15026,D04759,QUESTION_HAS_DISEASE
Q15026,D02807,QUESTION_HAS_DISEASE
Q15026,D09534,QUESTION_HAS_DISEASE
Q15026,D11560,QUESTION_HAS_DISEASE
Q15026,D12055,QUESTION_HAS_DISEASE
Q15026,D01584,QUESTION_HAS_DISEASE
Q15026,D08347,QUESTION_HAS_DISEASE
Q15026,D05317,QUESTION_HAS_DISEASE
Q15026,D16487,QUESTION_HAS_DISEASE
Q15027,D06203,QUESTION_HAS_DISEASE
Q15027,D05458,QUESTION_HAS_DISEASE
Q15028,D06203,QUESTION_HAS_DISEASE
Q15029,D02022,QUESTION_HAS_DISEASE
Q15030,D06203,QUESTION_HAS_DISEASE
Q15030,D13969,QUESTION_HAS_DISEASE
Q15030,D05458,QUESTION_HAS_DISEASE
Q15031,D04768,QUESTION_HAS_DISEASE
Q15031,D15848,QUESTION_HAS_DISEASE
Q15031,D14498,QUESTION_HAS_DISEASE
Q15031,D07007,QUESTION_HAS_DISEASE
Q15031,D15936,QUESTION_HAS_DISEASE
Q15031,D14824,QUESTION_HAS_DISEASE
Q15031,D05000,QUESTION_HAS_DISEASE
Q15031,D03052,QUESTION_HAS_DISEASE
Q15032,D03052,QUESTION_HAS_DISEASE
Q15033,D06200,QUESTION_HAS_DISEASE
Q15033,D15936,QUESTION_HAS_DISEASE
Q15033,D15847,QUESTION_HAS_DISEASE
Q15033,D15932,QUESTION_HAS_DISEASE
Q15033,D14468,QUESTION_HAS_DISEASE
Q15033,D03052,QUESTION_HAS_DISEASE
Q15034,D14468,QUESTION_HAS_DISEASE
Q15034,D03052,QUESTION_HAS_DISEASE
Q15035,D03052,QUESTION_HAS_DISEASE
Q15036,D05964,QUESTION_HAS_DISEASE
Q15036,D05418,QUESTION_HAS_DISEASE
Q15036,D10488,QUESTION_HAS_DISEASE
Q15036,D09536,QUESTION_HAS_DISEASE
Q15036,D07241,QUESTION_HAS_DISEASE
Q15036,D06721,QUESTION_HAS_DISEASE
Q15036,D07256,QUESTION_HAS_DISEASE
Q15036,D06360,QUESTION_HAS_DISEASE
Q15036,D07137,QUESTION_HAS_DISEASE
Q15037,D06360,QUESTION_HAS_DISEASE
Q15038,D06360,QUESTION_HAS_DISEASE
Q15040,D06361,QUESTION_HAS_DISEASE
Q15040,D06360,QUESTION_HAS_DISEASE
Q15040,D06362,QUESTION_HAS_DISEASE
Q15040,D10488,QUESTION_HAS_DISEASE
Q15041,D12515,QUESTION_HAS_DISEASE
Q15041,D11991,QUESTION_HAS_DISEASE
Q15041,D15936,QUESTION_HAS_DISEASE
Q15041,D11430,QUESTION_HAS_DISEASE
Q15041,D15932,QUESTION_HAS_DISEASE
Q15041,D09082,QUESTION_HAS_DISEASE
Q15041,D03180,QUESTION_HAS_DISEASE
Q15041,D02855,QUESTION_HAS_DISEASE
Q15041,D00162,QUESTION_HAS_DISEASE
Q15041,D16578,QUESTION_HAS_DISEASE
Q15041,D11777,QUESTION_HAS_DISEASE
Q15041,D06379,QUESTION_HAS_DISEASE
Q15041,D13665,QUESTION_HAS_DISEASE
Q15041,D06295,QUESTION_HAS_DISEASE
Q15041,D12258,QUESTION_HAS_DISEASE
Q15041,D11433,QUESTION_HAS_DISEASE
Q15041,D07793,QUESTION_HAS_DISEASE
Q15041,D11395,QUESTION_HAS_DISEASE
Q15041,D15692,QUESTION_HAS_DISEASE
Q15041,D05152,QUESTION_HAS_DISEASE
Q15041,D09852,QUESTION_HAS_DISEASE
Q15042,D11430,QUESTION_HAS_DISEASE
Q15042,D03180,QUESTION_HAS_DISEASE
Q15043,D00984,QUESTION_HAS_DISEASE
Q15043,D00983,QUESTION_HAS_DISEASE
Q15043,D11430,QUESTION_HAS_DISEASE
Q15043,D06248,QUESTION_HAS_DISEASE
Q15043,D03294,QUESTION_HAS_DISEASE
Q15043,D03180,QUESTION_HAS_DISEASE
Q15043,D12875,QUESTION_HAS_DISEASE
Q15043,D15932,QUESTION_HAS_DISEASE
Q15044,D01730,QUESTION_HAS_DISEASE
Q15044,D11430,QUESTION_HAS_DISEASE
Q15045,D03180,QUESTION_HAS_DISEASE
Q15045,D11432,QUESTION_HAS_DISEASE
Q15045,D11430,QUESTION_HAS_DISEASE
Q15045,D11429,QUESTION_HAS_DISEASE
Q15045,D11431,QUESTION_HAS_DISEASE
Q15046,D14471,QUESTION_HAS_DISEASE
Q15046,D05895,QUESTION_HAS_DISEASE
Q15046,D14083,QUESTION_HAS_DISEASE
Q15046,D07044,QUESTION_HAS_DISEASE
Q15046,D14885,QUESTION_HAS_DISEASE
Q15046,D12258,QUESTION_HAS_DISEASE
Q15046,D12701,QUESTION_HAS_DISEASE
Q15046,D09112,QUESTION_HAS_DISEASE
Q15047,D12701,QUESTION_HAS_DISEASE
Q15048,D15817,QUESTION_HAS_DISEASE
Q15050,D12701,QUESTION_HAS_DISEASE
Q15051,D02729,QUESTION_HAS_DISEASE
Q15051,D02807,QUESTION_HAS_DISEASE
Q15051,D06587,QUESTION_HAS_DISEASE
Q15051,D12258,QUESTION_HAS_DISEASE
Q15052,D06587,QUESTION_HAS_DISEASE
Q15052,D09480,QUESTION_HAS_DISEASE
Q15053,D06587,QUESTION_HAS_DISEASE
Q15053,D04861,QUESTION_HAS_DISEASE
Q15053,D05564,QUESTION_HAS_DISEASE
Q15053,D09480,QUESTION_HAS_DISEASE
Q15054,D06587,QUESTION_HAS_DISEASE
Q15054,D01730,QUESTION_HAS_DISEASE
Q15055,D06587,QUESTION_HAS_DISEASE
Q15055,D06585,QUESTION_HAS_DISEASE
Q15055,D04516,QUESTION_HAS_DISEASE
Q15056,D05437,QUESTION_HAS_DISEASE
Q15056,D01272,QUESTION_HAS_DISEASE
Q15056,D10740,QUESTION_HAS_DISEASE
Q15056,D02015,QUESTION_HAS_DISEASE
Q15056,D01584,QUESTION_HAS_DISEASE
Q15056,D11790,QUESTION_HAS_DISEASE
Q15056,D01430,QUESTION_HAS_DISEASE
Q15056,D05498,QUESTION_HAS_DISEASE
Q15059,D02022,QUESTION_HAS_DISEASE
Q15060,D05437,QUESTION_HAS_DISEASE
Q15060,D01430,QUESTION_HAS_DISEASE
Q15060,D14808,QUESTION_HAS_DISEASE
Q15060,D02010,QUESTION_HAS_DISEASE
Q15060,D02014,QUESTION_HAS_DISEASE
Q15061,D08339,QUESTION_HAS_DISEASE
Q15061,D07911,QUESTION_HAS_DISEASE
Q15061,D07999,QUESTION_HAS_DISEASE
Q15061,D08150,QUESTION_HAS_DISEASE
Q15061,D06295,QUESTION_HAS_DISEASE
Q15061,D11226,QUESTION_HAS_DISEASE
Q15061,D02807,QUESTION_HAS_DISEASE
Q15061,D10969,QUESTION_HAS_DISEASE
Q15061,D12055,QUESTION_HAS_DISEASE
Q15061,D05317,QUESTION_HAS_DISEASE
Q15061,D16487,QUESTION_HAS_DISEASE
Q15061,D04929,QUESTION_HAS_DISEASE
Q15064,D02022,QUESTION_HAS_DISEASE
Q15065,D07911,QUESTION_HAS_DISEASE
Q15066,D06667,QUESTION_HAS_DISEASE
Q15066,D04342,QUESTION_HAS_DISEASE
Q15066,D03248,QUESTION_HAS_DISEASE
Q15066,D06421,QUESTION_HAS_DISEASE
Q15066,D08069,QUESTION_HAS_DISEASE
Q15066,D13088,QUESTION_HAS_DISEASE
Q15066,D07483,QUESTION_HAS_DISEASE
Q15066,D10118,QUESTION_HAS_DISEASE
Q15066,D08719,QUESTION_HAS_DISEASE
Q15066,D00175,QUESTION_HAS_DISEASE
Q15066,D03767,QUESTION_HAS_DISEASE
Q15067,D04342,QUESTION_HAS_DISEASE
Q15068,D04342,QUESTION_HAS_DISEASE
Q15068,D06421,QUESTION_HAS_DISEASE
Q15068,D06425,QUESTION_HAS_DISEASE
Q15068,D10118,QUESTION_HAS_DISEASE
Q15068,D15224,QUESTION_HAS_DISEASE
Q15069,D04342,QUESTION_HAS_DISEASE
Q15069,D16776,QUESTION_HAS_DISEASE
Q15069,D06421,QUESTION_HAS_DISEASE
Q15069,D02022,QUESTION_HAS_DISEASE
Q15070,D04342,QUESTION_HAS_DISEASE
Q15070,D06421,QUESTION_HAS_DISEASE
Q15071,D12515,QUESTION_HAS_DISEASE
Q15071,D10954,QUESTION_HAS_DISEASE
Q15071,D02923,QUESTION_HAS_DISEASE
Q15071,D13104,QUESTION_HAS_DISEASE
Q15071,D04861,QUESTION_HAS_DISEASE
Q15071,D08861,QUESTION_HAS_DISEASE
Q15071,D04833,QUESTION_HAS_DISEASE
Q15071,D11838,QUESTION_HAS_DISEASE
Q15071,D14214,QUESTION_HAS_DISEASE
Q15071,D02954,QUESTION_HAS_DISEASE
Q15071,D07226,QUESTION_HAS_DISEASE
Q15071,D10120,QUESTION_HAS_DISEASE
Q15071,D07272,QUESTION_HAS_DISEASE
Q15071,D07230,QUESTION_HAS_DISEASE
Q15071,D14663,QUESTION_HAS_DISEASE
Q15071,D12458,QUESTION_HAS_DISEASE
Q15071,D10044,QUESTION_HAS_DISEASE
Q15071,D10950,QUESTION_HAS_DISEASE
Q15071,D07889,QUESTION_HAS_DISEASE
Q15071,D09534,QUESTION_HAS_DISEASE
Q15072,D04833,QUESTION_HAS_DISEASE
Q15073,D15453,QUESTION_HAS_DISEASE
Q15073,D04833,QUESTION_HAS_DISEASE
Q15073,D05070,QUESTION_HAS_DISEASE
Q15073,D02954,QUESTION_HAS_DISEASE
Q15073,D02645,QUESTION_HAS_DISEASE
Q15074,D06457,QUESTION_HAS_DISEASE
Q15074,D04833,QUESTION_HAS_DISEASE
Q15075,D04834,QUESTION_HAS_DISEASE
Q15075,D04833,QUESTION_HAS_DISEASE
Q15075,D07889,QUESTION_HAS_DISEASE
Q15076,D09321,QUESTION_HAS_DISEASE
Q15076,D06889,QUESTION_HAS_DISEASE
Q15076,D08069,QUESTION_HAS_DISEASE
Q15076,D07934,QUESTION_HAS_DISEASE
Q15076,D15084,QUESTION_HAS_DISEASE
Q15076,D07929,QUESTION_HAS_DISEASE
Q15077,D07929,QUESTION_HAS_DISEASE
Q15077,D07934,QUESTION_HAS_DISEASE
Q15078,D07929,QUESTION_HAS_DISEASE
Q15078,D07933,QUESTION_HAS_DISEASE
Q15078,D07934,QUESTION_HAS_DISEASE
Q15078,D08069,QUESTION_HAS_DISEASE
Q15080,D07929,QUESTION_HAS_DISEASE
Q15081,D04643,QUESTION_HAS_DISEASE
Q15081,D02909,QUESTION_HAS_DISEASE
Q15081,D07241,QUESTION_HAS_DISEASE
Q15081,D12806,QUESTION_HAS_DISEASE
Q15082,D12806,QUESTION_HAS_DISEASE
Q15083,D12806,QUESTION_HAS_DISEASE
Q15085,D04649,QUESTION_HAS_DISEASE
Q15085,D04643,QUESTION_HAS_DISEASE
Q15085,D12806,QUESTION_HAS_DISEASE
Q15086,D08861,QUESTION_HAS_DISEASE
Q15086,D04004,QUESTION_HAS_DISEASE
Q15086,D07241,QUESTION_HAS_DISEASE
Q15086,D04643,QUESTION_HAS_DISEASE
Q15086,D00072,QUESTION_HAS_DISEASE
Q15086,D03998,QUESTION_HAS_DISEASE
Q15086,D08068,QUESTION_HAS_DISEASE
Q15088,D00072,QUESTION_HAS_DISEASE
Q15089,D02022,QUESTION_HAS_DISEASE
Q15090,D04639,QUESTION_HAS_DISEASE
Q15090,D10158,QUESTION_HAS_DISEASE
Q15090,D03410,QUESTION_HAS_DISEASE
Q15091,D09677,QUESTION_HAS_DISEASE
Q15091,D10293,QUESTION_HAS_DISEASE
Q15091,D08347,QUESTION_HAS_DISEASE
Q15091,D10456,QUESTION_HAS_DISEASE
Q15091,D08861,QUESTION_HAS_DISEASE
Q15091,D10292,QUESTION_HAS_DISEASE
Q15091,D07100,QUESTION_HAS_DISEASE
Q15091,D10488,QUESTION_HAS_DISEASE
Q15091,D06126,QUESTION_HAS_DISEASE
Q15091,D14214,QUESTION_HAS_DISEASE
Q15091,D11777,QUESTION_HAS_DISEASE
Q15091,D13533,QUESTION_HAS_DISEASE
Q15091,D16578,QUESTION_HAS_DISEASE
Q15091,D04951,QUESTION_HAS_DISEASE
Q15091,D13517,QUESTION_HAS_DISEASE
Q15091,D08770,QUESTION_HAS_DISEASE
Q15091,D02757,QUESTION_HAS_DISEASE
Q15091,D04947,QUESTION_HAS_DISEASE
Q15091,D09623,QUESTION_HAS_DISEASE
Q15091,D01004,QUESTION_HAS_DISEASE
Q15091,D04881,QUESTION_HAS_DISEASE
Q15091,D07761,QUESTION_HAS_DISEASE
Q15091,D09001,QUESTION_HAS_DISEASE
Q15092,D10456,QUESTION_HAS_DISEASE
Q15092,D03462,QUESTION_HAS_DISEASE
Q15092,D07761,QUESTION_HAS_DISEASE
Q15093,D03466,QUESTION_HAS_DISEASE
Q15093,D00580,QUESTION_HAS_DISEASE
Q15093,D03462,QUESTION_HAS_DISEASE
Q15093,D03464,QUESTION_HAS_DISEASE
Q15093,D10668,QUESTION_HAS_DISEASE
Q15093,D10456,QUESTION_HAS_DISEASE
Q15093,D07761,QUESTION_HAS_DISEASE
Q15094,D16781,QUESTION_HAS_DISEASE
Q15094,D16776,QUESTION_HAS_DISEASE
Q15094,D10456,QUESTION_HAS_DISEASE
Q15094,D07761,QUESTION_HAS_DISEASE
Q15094,D02022,QUESTION_HAS_DISEASE
Q15095,D03466,QUESTION_HAS_DISEASE
Q15095,D10456,QUESTION_HAS_DISEASE
Q15095,D07762,QUESTION_HAS_DISEASE
Q15095,D07761,QUESTION_HAS_DISEASE
Q15096,D02721,QUESTION_HAS_DISEASE
Q15096,D06295,QUESTION_HAS_DISEASE
Q15096,D06100,QUESTION_HAS_DISEASE
Q15096,D10737,QUESTION_HAS_DISEASE
Q15096,D10304,QUESTION_HAS_DISEASE
Q15096,D05544,QUESTION_HAS_DISEASE
Q15096,D09029,QUESTION_HAS_DISEASE
Q15096,D16435,QUESTION_HAS_DISEASE
Q15096,D12047,QUESTION_HAS_DISEASE
Q15096,D09036,QUESTION_HAS_DISEASE
Q15096,D14632,QUESTION_HAS_DISEASE
Q15096,D15842,QUESTION_HAS_DISEASE
Q15096,D09043,QUESTION_HAS_DISEASE
Q15097,D02721,QUESTION_HAS_DISEASE
Q15098,D02721,QUESTION_HAS_DISEASE
Q15098,D04609,QUESTION_HAS_DISEASE
Q15098,D05544,QUESTION_HAS_DISEASE
Q15098,D00627,QUESTION_HAS_DISEASE
Q15098,D14632,QUESTION_HAS_DISEASE
Q15098,D15742,QUESTION_HAS_DISEASE
Q15099,D05544,QUESTION_HAS_DISEASE
Q15099,D02721,QUESTION_HAS_DISEASE
Q15100,D02721,QUESTION_HAS_DISEASE
Q15100,D15949,QUESTION_HAS_DISEASE
Q15100,D05544,QUESTION_HAS_DISEASE
Q15101,D07431,QUESTION_HAS_DISEASE
Q15101,D04643,QUESTION_HAS_DISEASE
Q15101,D07901,QUESTION_HAS_DISEASE
Q15101,D09994,QUESTION_HAS_DISEASE
Q15101,D04861,QUESTION_HAS_DISEASE
Q15101,D03151,QUESTION_HAS_DISEASE
Q15101,D08861,QUESTION_HAS_DISEASE
Q15101,D10488,QUESTION_HAS_DISEASE
Q15101,D07698,QUESTION_HAS_DISEASE
Q15101,D06788,QUESTION_HAS_DISEASE
Q15101,D07241,QUESTION_HAS_DISEASE
Q15101,D15191,QUESTION_HAS_DISEASE
Q15101,D08068,QUESTION_HAS_DISEASE
Q15101,D13567,QUESTION_HAS_DISEASE
Q15101,D07256,QUESTION_HAS_DISEASE
Q15101,D08770,QUESTION_HAS_DISEASE
Q15101,D12661,QUESTION_HAS_DISEASE
Q15101,D14165,QUESTION_HAS_DISEASE
Q15101,D01004,QUESTION_HAS_DISEASE
Q15101,D13142,QUESTION_HAS_DISEASE
Q15101,D03951,QUESTION_HAS_DISEASE
Q15102,D07431,QUESTION_HAS_DISEASE
Q15103,D10118,QUESTION_HAS_DISEASE
Q15103,D07431,QUESTION_HAS_DISEASE
Q15103,D09996,QUESTION_HAS_DISEASE
Q15104,D02022,QUESTION_HAS_DISEASE
Q15105,D07431,QUESTION_HAS_DISEASE
Q15106,D12593,QUESTION_HAS_DISEASE
Q15106,D12783,QUESTION_HAS_DISEASE
Q15106,D16615,QUESTION_HAS_DISEASE
Q15106,D01164,QUESTION_HAS_DISEASE
Q15106,D02937,QUESTION_HAS_DISEASE
Q15106,D13811,QUESTION_HAS_DISEASE
Q15106,D04861,QUESTION_HAS_DISEASE
Q15106,D08387,QUESTION_HAS_DISEASE
Q15106,D10733,QUESTION_HAS_DISEASE
Q15106,D13517,QUESTION_HAS_DISEASE
Q15106,D02919,QUESTION_HAS_DISEASE
Q15106,D13052,QUESTION_HAS_DISEASE
Q15106,D05000,QUESTION_HAS_DISEASE
Q15106,D15842,QUESTION_HAS_DISEASE
Q15107,D12783,QUESTION_HAS_DISEASE
Q15108,D12783,QUESTION_HAS_DISEASE
Q15110,D12783,QUESTION_HAS_DISEASE
Q15110,D05000,QUESTION_HAS_DISEASE
Q15110,D12557,QUESTION_HAS_DISEASE
Q15110,D13302,QUESTION_HAS_DISEASE
Q15111,D09052,QUESTION_HAS_DISEASE
Q15111,D06123,QUESTION_HAS_DISEASE
Q15111,D08082,QUESTION_HAS_DISEASE
Q15111,D05803,QUESTION_HAS_DISEASE
Q15111,D08748,QUESTION_HAS_DISEASE
Q15111,D05274,QUESTION_HAS_DISEASE
Q15111,D01660,QUESTION_HAS_DISEASE
Q15111,D08345,QUESTION_HAS_DISEASE
Q15111,D05011,QUESTION_HAS_DISEASE
Q15111,D01590,QUESTION_HAS_DISEASE
Q15111,D14480,QUESTION_HAS_DISEASE
Q15111,D01687,QUESTION_HAS_DISEASE
Q15111,D11573,QUESTION_HAS_DISEASE
Q15111,D05762,QUESTION_HAS_DISEASE
Q15111,D03115,QUESTION_HAS_DISEASE
Q15111,D01650,QUESTION_HAS_DISEASE
Q15111,D15962,QUESTION_HAS_DISEASE
Q15111,D05641,QUESTION_HAS_DISEASE
Q15111,D13112,QUESTION_HAS_DISEASE
Q15111,D01004,QUESTION_HAS_DISEASE
Q15111,D15585,QUESTION_HAS_DISEASE
Q15111,D09053,QUESTION_HAS_DISEASE
Q15111,D05152,QUESTION_HAS_DISEASE
Q15111,D05247,QUESTION_HAS_DISEASE
Q15112,D09052,QUESTION_HAS_DISEASE
Q15113,D09052,QUESTION_HAS_DISEASE
Q15113,D01660,QUESTION_HAS_DISEASE
Q15114,D09052,QUESTION_HAS_DISEASE
Q15114,D09054,QUESTION_HAS_DISEASE
Q15114,D16776,QUESTION_HAS_DISEASE
Q15114,D16781,QUESTION_HAS_DISEASE
Q15115,D09052,QUESTION_HAS_DISEASE
Q15115,D05154,QUESTION_HAS_DISEASE
Q15115,D08844,QUESTION_HAS_DISEASE
Q15116,D10969,QUESTION_HAS_DISEASE
Q15116,D08725,QUESTION_HAS_DISEASE
Q15116,D16437,QUESTION_HAS_DISEASE
Q15116,D07241,QUESTION_HAS_DISEASE
Q15116,D13052,QUESTION_HAS_DISEASE
Q15116,D08688,QUESTION_HAS_DISEASE
Q15116,D11790,QUESTION_HAS_DISEASE
Q15116,D15035,QUESTION_HAS_DISEASE
Q15116,D14214,QUESTION_HAS_DISEASE
Q15116,D01584,QUESTION_HAS_DISEASE
Q15116,D05038,QUESTION_HAS_DISEASE
Q15116,D14639,QUESTION_HAS_DISEASE
Q15116,D04951,QUESTION_HAS_DISEASE
Q15117,D08688,QUESTION_HAS_DISEASE
Q15118,D11439,QUESTION_HAS_DISEASE
Q15118,D12558,QUESTION_HAS_DISEASE
Q15118,D00860,QUESTION_HAS_DISEASE
Q15118,D08688,QUESTION_HAS_DISEASE
Q15119,D02022,QUESTION_HAS_DISEASE
Q15120,D08688,QUESTION_HAS_DISEASE
Q15121,D12791,QUESTION_HAS_DISEASE
Q15121,D02701,QUESTION_HAS_DISEASE
Q15121,D13669,QUESTION_HAS_DISEASE
Q15121,D05236,QUESTION_HAS_DISEASE
Q15121,D14214,QUESTION_HAS_DISEASE
Q15121,D03866,QUESTION_HAS_DISEASE
Q15121,D00228,QUESTION_HAS_DISEASE
Q15121,D08770,QUESTION_HAS_DISEASE
Q15121,D05988,QUESTION_HAS_DISEASE
Q15121,D08347,QUESTION_HAS_DISEASE
Q15121,D00437,QUESTION_HAS_DISEASE
Q15121,D02797,QUESTION_HAS_DISEASE
Q15122,D11495,QUESTION_HAS_DISEASE
Q15122,D05988,QUESTION_HAS_DISEASE
Q15123,D05988,QUESTION_HAS_DISEASE
Q15123,D02942,QUESTION_HAS_DISEASE
Q15124,D02022,QUESTION_HAS_DISEASE
Q15125,D14476,QUESTION_HAS_DISEASE
Q15125,D05988,QUESTION_HAS_DISEASE
Q15126,D15879,QUESTION_HAS_DISEASE
Q15126,D05000,QUESTION_HAS_DISEASE
Q15127,D15879,QUESTION_HAS_DISEASE
Q15128,D05236,QUESTION_HAS_DISEASE
Q15128,D09802,QUESTION_HAS_DISEASE
Q15128,D00217,QUESTION_HAS_DISEASE
Q15128,D15879,QUESTION_HAS_DISEASE
Q15129,D02022,QUESTION_HAS_DISEASE
Q15129,D15879,QUESTION_HAS_DISEASE
Q15130,D13384,QUESTION_HAS_DISEASE
Q15130,D15879,QUESTION_HAS_DISEASE
Q15131,D14465,QUESTION_HAS_DISEASE
Q15131,D08861,QUESTION_HAS_DISEASE
Q15131,D00360,QUESTION_HAS_DISEASE
Q15131,D04643,QUESTION_HAS_DISEASE
Q15131,D02526,QUESTION_HAS_DISEASE
Q15131,D14466,QUESTION_HAS_DISEASE
Q15131,D04751,QUESTION_HAS_DISEASE
Q15131,D03758,QUESTION_HAS_DISEASE
Q15132,D02526,QUESTION_HAS_DISEASE
Q15133,D02526,QUESTION_HAS_DISEASE
Q15135,D04649,QUESTION_HAS_DISEASE
Q15135,D04752,QUESTION_HAS_DISEASE
Q15135,D00359,QUESTION_HAS_DISEASE
Q15135,D02526,QUESTION_HAS_DISEASE
Q15135,D04643,QUESTION_HAS_DISEASE
Q15136,D07742,QUESTION_HAS_DISEASE
Q15136,D08160,QUESTION_HAS_DISEASE
Q15136,D11798,QUESTION_HAS_DISEASE
Q15136,D08015,QUESTION_HAS_DISEASE
Q15136,D00203,QUESTION_HAS_DISEASE
Q15137,D08015,QUESTION_HAS_DISEASE
Q15137,D11798,QUESTION_HAS_DISEASE
Q15138,D06594,QUESTION_HAS_DISEASE
Q15138,D08160,QUESTION_HAS_DISEASE
Q15138,D11798,QUESTION_HAS_DISEASE
Q15138,D15525,QUESTION_HAS_DISEASE
Q15138,D07851,QUESTION_HAS_DISEASE
Q15139,D02022,QUESTION_HAS_DISEASE
Q15140,D11798,QUESTION_HAS_DISEASE
Q15141,D14209,QUESTION_HAS_DISEASE
Q15141,D16449,QUESTION_HAS_DISEASE
Q15141,D05846,QUESTION_HAS_DISEASE
Q15141,D16373,QUESTION_HAS_DISEASE
Q15141,D14214,QUESTION_HAS_DISEASE
Q15141,D00583,QUESTION_HAS_DISEASE
Q15141,D09871,QUESTION_HAS_DISEASE
Q15141,D01704,QUESTION_HAS_DISEASE
Q15141,D05317,QUESTION_HAS_DISEASE
Q15143,D14209,QUESTION_HAS_DISEASE
Q15143,D00583,QUESTION_HAS_DISEASE
Q15144,D05846,QUESTION_HAS_DISEASE
Q15144,D14214,QUESTION_HAS_DISEASE
Q15145,D14209,QUESTION_HAS_DISEASE
Q15145,D05846,QUESTION_HAS_DISEASE
Q15145,D00583,QUESTION_HAS_DISEASE
Q15145,D14214,QUESTION_HAS_DISEASE
Q15146,D04163,QUESTION_HAS_DISEASE
Q15146,D14493,QUESTION_HAS_DISEASE
Q15146,D03747,QUESTION_HAS_DISEASE
Q15146,D09164,QUESTION_HAS_DISEASE
Q15146,D13665,QUESTION_HAS_DISEASE
Q15146,D13698,QUESTION_HAS_DISEASE
Q15146,D09121,QUESTION_HAS_DISEASE
Q15146,D15525,QUESTION_HAS_DISEASE
Q15146,D12258,QUESTION_HAS_DISEASE
Q15146,D07220,QUESTION_HAS_DISEASE
Q15146,D11240,QUESTION_HAS_DISEASE
Q15146,D15191,QUESTION_HAS_DISEASE
Q15146,D06196,QUESTION_HAS_DISEASE
Q15146,D05370,QUESTION_HAS_DISEASE
Q15146,D06379,QUESTION_HAS_DISEASE
Q15146,D04443,QUESTION_HAS_DISEASE
Q15147,D04163,QUESTION_HAS_DISEASE
Q15148,D04163,QUESTION_HAS_DISEASE
